"","Uncertainty (%)","dB/in"
"","4.00 GHz",""
"L1-L2",2507.9477398053127,0.0008954300819383524
"","8.00 GHz",""
"L1-L2",2507.9477398053127,0.0008954300819383524
"","12.89 GHz",""
"L1-L2",2507.9477398053127,0.0008954300819383524
"","16.00 GHz",""
"L1-L2",2507.9477398053127,0.0008954300819383524
"","28.00 GHz",""
"L1-L2",2507.9477398053127,0.0008954300819383524
