"Frequency (GHz)","Fitted","Frequency (GHz)","Insertion Loss","Uncertainty @12.89GHz 2.689% - Frequency (GHz)","Uncertainty @12.89GHz 2.689% - Insertion Loss / in (dB)","Uncertainty @16.00GHz 7.106% - Frequency (GHz)","Uncertainty @16.00GHz 7.106% - Insertion Loss / in (dB)","Uncertainty @28.00GHz 64.051% - Frequency (GHz)","Uncertainty @28.00GHz 64.051% - Insertion Loss / in (dB)","Uncertainty @4.00GHz 4.987% - Frequency (GHz)","Uncertainty @4.00GHz 4.987% - Insertion Loss / in (dB)","Uncertainty @8.00GHz 4.282% - Frequency (GHz)","Uncertainty @8.00GHz 4.282% - Insertion Loss / in (dB)"
0.6900000000000001,0.11432602435971606,0.6900000000000001,0.11367867036516319,,,,,,,,,,
0.7200000000000001,0.11722981576651165,0.7200000000000001,0.11713622051941182,,,,,,,,,,
0.75,0.12009451765530912,0.75,0.11951138625161098,,,,,,,,,,
0.78,0.1229225176209181,0.78,0.12338317979557409,,,,,,,,,,
0.81,0.12571597329212866,0.81,0.12543537152874104,,,,,,,,,,
0.8400000000000001,0.1284768421134941,0.8400000000000001,0.1278552619382432,,,,,,,,,,
0.8700000000000001,0.1312069063515362,0.8700000000000001,0.13072087539367944,,,,,,,,,,
0.9,0.13390779422842183,0.9,0.13349868496663567,,,,,,,,,,
0.93,0.13658099789114822,0.93,0.13503763532715052,,,,,,,,,,
0.9600000000000001,0.13922788877627723,0.9600000000000001,0.13811259976185433,,,,,,,,,,
0.9900000000000001,0.14184973081683397,0.9900000000000001,0.14152367023248122,,,,,,,,,,
1.02,0.14444769185025436,1.02,0.14356515556564398,,,,,,,,,,
1.05,0.1470228535178337,1.05,0.14606386695932974,,,,,,,,,,
1.08,0.14957621989231415,1.08,0.1482441153756033,,,,,,,,,,
1.11,0.15210872502761927,1.11,0.15163834131413345,,,,,,,,,,
1.1400000000000001,0.15462123959073207,1.1400000000000001,0.15487253184430383,,,,,,,,,,
1.1700000000000002,0.15711457670839696,1.1700000000000002,0.1581520743557317,,,,,,,,,,
1.2000000000000002,0.1595894971392537,1.2000000000000002,0.15959543250167066,,,,,,,,,,
1.23,0.1620467138640661,1.23,0.16113364013108994,,,,,,,,,,
1.26,0.16448689617204124,1.26,0.16337007302621648,,,,,,,,,,
1.29,0.16691067330918002,1.29,0.1656061796545647,,,,,,,,,,
1.32,0.1693186377446465,1.32,0.16823076962314173,,,,,,,,,,
1.35,0.1717113481028805,1.35,0.17059001135225535,,,,,,,,,,
1.3800000000000001,0.17408933180229294,1.3800000000000001,0.1724638976228292,,,,,,,,,,
1.4100000000000001,0.176453087435618,1.4100000000000001,0.17548261845644295,,,,,,,,,,
1.4400000000000002,0.1788030869221491,1.4400000000000002,0.17772165722414063,,,,,,,,,,
1.4700000000000002,0.1811397774579961,1.4700000000000002,0.180078464131305,,,,,,,,,,
1.5,0.18346358328703571,1.5,0.18284315297068773,,,,,,,,,,
1.53,0.18577490731228297,1.53,0.18438348759811807,,,,,,,,,,
1.56,0.18807413256489536,1.56,0.18739227259947877,,,,,,,,,,
1.59,0.19036162354587444,1.59,0.1897405660320688,,,,,,,,,,
1.62,0.1926377274536798,1.62,0.19135979304639147,,,,,,,,,,
1.6500000000000001,0.19490277530938196,1.6500000000000001,0.1941199962459983,,,,,,,,,,
1.6800000000000002,0.19715708298960483,1.6800000000000002,0.1974000069486695,,,,,,,,,,
1.7100000000000002,0.19940095217632164,1.7100000000000002,0.20218793669499088,,,,,,,,,,
1.7400000000000002,0.20163467123153136,1.7400000000000002,0.21367306667830546,,,,,,,,,,
1.77,0.20385851600394572,1.77,0.21011403306839266,,,,,,,,,,
1.8,0.20607275057402952,1.8,0.20727641797363758,,,,,,,,,,
1.83,0.20827762794305105,1.83,0.20763577593344737,,,,,,,,,,
1.86,0.21047339067119492,1.86,0.20949637889703646,,,,,,,,,,
1.8900000000000001,0.21266027146926197,1.8900000000000001,0.2114091666455351,,,,,,,,,,
1.9200000000000002,0.21483849374801112,1.9200000000000002,0.21196806619363912,,,,,,,,,,
1.9500000000000002,0.2170082721287892,1.9500000000000002,0.21513792337618926,,,,,,,,,,
1.9800000000000002,0.21916981291872675,1.9800000000000002,0.21678642962711842,,,,,,,,,,
2.01,0.22132331455345783,2.01,0.21861383100210707,,,,,,,,,,
2.04,0.22346896801003244,2.04,0.22141119119648875,,,,,,,,,,
2.07,0.22560695719243587,2.07,0.2236048801967633,,,,,,,,,,
2.1,0.2277374592919022,2.1,0.2267994402035046,,,,,,,,,,
2.1300000000000003,0.22986064512400467,2.1300000000000003,0.2284601266194378,,,,,,,,,,
2.16,0.23197667944432473,2.16,0.23053166432550337,,,,,,,,,,
2.19,0.23408572124433935,2.19,0.23333960926429925,,,,,,,,,,
2.22,0.2361879240290188,2.22,0.23656796681377684,,,,,,,,,,
2.25,0.23828343607749622,2.25,0.239352406908581,,,,,,,,,,
2.2800000000000002,0.24037240068805366,2.2800000000000002,0.24487371787284817,,,,,,,,,,
2.31,0.24245495640856046,2.31,0.2577621660564132,,,,,,,,,,
2.3400000000000003,0.24453123725340564,2.3400000000000003,0.2719452815863303,,,,,,,,,,
2.37,0.2466013729078776,2.37,0.2565296259594474,,,,,,,,,,
2.4000000000000004,0.2486654889208681,2.4000000000000004,0.2516145017107401,,,,,,,,,,
2.43,0.2507237068867029,2.43,0.2512748826568078,,,,,,,,,,
2.46,0.25277614461684084,2.46,0.2517106852704438,,,,,,,,,,
2.49,0.2548229163021201,2.49,0.2531574459645394,,,,,,,,,,
2.52,0.2568641326661814,2.52,0.25448312889786434,,,,,,,,,,
2.5500000000000003,0.2588999011106454,2.5500000000000003,0.2563328756426276,,,,,,,,,,
2.58,0.26093032585258025,2.58,0.2584575478623314,,,,,,,,,,
2.6100000000000003,0.2629555080547519,2.6100000000000003,0.26033370096884495,,,,,,,,,,
2.64,0.26497554594911615,2.64,0.2616331136207996,,,,,,,,,,
2.6700000000000004,0.2669905349539747,2.6700000000000004,0.2649190870919507,,,,,,,,,,
2.7,0.2690005677851872,2.7,0.2658309063778552,,,,,,,,,,
2.73,0.2710057345618052,2.73,0.26858413526476044,,,,,,,,,,
2.7600000000000002,0.27300612290646326,2.7600000000000002,0.2706298012357164,,,,,,,,,,
2.79,0.27500181804084395,2.79,0.27280324528407257,,,,,,,,,,
2.8200000000000003,0.2769929028765074,2.8200000000000003,0.27547415799364067,,,,,,,,,,
2.85,0.2789794581013567,2.85,0.2786107138049621,,,,,,,,,,
2.8800000000000003,0.2809615622619946,2.8800000000000003,0.28296230342589246,,,,,,,,,,
2.91,0.2829392918422043,2.91,0.2931303770733724,,,,,,,,,,
2.9400000000000004,0.28491272133777834,2.9400000000000004,0.2942386442956456,,,,,,,,,,
2.97,0.2868819233278975,2.97,0.28909657953179324,,,,,,,,,,
3,0.2888469685432544,3,0.28849208390077424,,,,,,,,,,
3.0300000000000002,0.2908079259311002,3.0300000000000002,0.2900418462527293,,,,,,,,,,
3.06,0.29276486271738206,3.06,0.2899779628192058,,,,,,,,,,
3.0900000000000003,0.29471784446613003,3.0900000000000003,0.29194661978756237,,,,,,,,,,
3.12,0.2966669351362388,3.12,0.29393251785173446,,,,,,,,,,
3.1500000000000004,0.2986121971357842,3.1500000000000004,0.2960432307458643,,,,,,,,,,
3.18,0.3005536913740022,3.18,0.29950540805507114,,,,,,,,,,
3.2100000000000004,0.3024914773110537,3.2100000000000004,0.300014868410954,,,,,,,,,,
3.24,0.30442561300568804,3.24,0.3028268224328187,,,,,,,,,,
3.27,0.30635615516091314,3.27,0.30481596541577727,,,,,,,,,,
3.3000000000000003,0.3082831591677725,3.3000000000000003,0.30587026206198614,,,,,,,,,,
3.33,0.310206679147325,3.33,0.3064918082014167,,,,,,,,,,
3.3600000000000003,0.3121267679909156,3.3600000000000003,0.3089726467436273,,,,,,,,,,
3.39,0.3140434773988221,3.39,0.3108867045878894,,,,,,,,,,
3.4200000000000004,0.31595685791735684,3.4200000000000004,0.31207210182895534,,,,,,,,,,
3.45,0.31786695897449757,3.45,0.3157555374121806,,,,,,,,,,
3.4800000000000004,0.3197738289141192,3.4800000000000004,0.31936289075135565,,,,,,,,,,
3.5100000000000002,0.32167751502889186,3.5100000000000002,0.3237039440214096,,,,,,,,,,
3.54,0.3235780635919086,3.54,0.3234343257805361,,,,,,,,,,
3.5700000000000003,0.32547551988710255,3.5700000000000003,0.32355373131578735,,,,,,,,,,
3.6,0.3273699282385082,3.6,0.3247153820714628,,,,,,,,,,
3.6300000000000003,0.32926133203842234,3.6300000000000003,0.3266459222203758,,,,,,,,,,
3.66,0.33114977377451205,3.66,0.32775249490402975,,,,,,,,,,
3.6900000000000004,0.3330352950559198,3.6900000000000004,0.330052129378243,,,,,,,,,,
3.72,0.3349179366384084,3.72,0.3333372950916583,,,,,,,,,,
3.7500000000000004,0.3367977384485912,3.7500000000000004,0.33481968743943435,,,,,,,,,,
3.7800000000000002,0.33867473960728467,3.7800000000000002,0.3370184040149219,,,,,,,,,,
3.81,0.3405489784520249,3.81,0.3380008456435741,,,,,,,,,,
3.8400000000000003,0.34242049255878243,3.8400000000000003,0.33994357943490566,,,,,,,,,,
3.87,0.3442893187629097,3.87,0.3409841925725283,,,,,,,,,,
3.9000000000000004,0.34615549317935623,3.9000000000000004,0.3427642046913009,,,,,,,,,,
3.93,0.3480190512221799,3.93,0.34434868348385095,,,,,,,,,,
3.9600000000000004,0.3498800276233855,3.9600000000000004,0.3465845202606952,,,,,,,,,,
3.99,0.35173845645111834,3.99,0.3491858823152337,,,,,,,,,,
4.02,0.3535943711272398,4.02,0.35096973561386635,,,,,,,,,,
4.05,0.3554478044443101,4.05,0.35643419998085163,,,,,,,,,,
4.08,0.3572987885820021,4.08,0.35961643680349625,,,,,,,,,,
4.11,0.35914735512297014,4.11,0.36207819829939686,,,,,,,,,,
4.14,0.3609935350681952,4.14,0.36152516759253706,,,,,,,,,,
4.17,0.36283735885182805,4.17,0.36074426292964723,,,,,,,,,,
4.2,0.36467885635554836,4.2,0.36113525618790565,,,,,,,,,,
4.23,0.366518056922462,4.23,0.3637350429301179,,,,,,,,,,
4.260000000000001,0.3683549893705515,4.260000000000001,0.36623505775546156,,,,,,,,,,
4.29,0.37018968200569924,4.29,0.36707723509761825,,,,,,,,,,
4.32,0.37202216263429855,4.32,0.36841720131552463,,,,,,,,,,
4.3500000000000005,0.37385245857546917,4.3500000000000005,0.3713866866146556,,,,,,,,,,
4.38,0.3756805966728919,4.38,0.3716637145123414,,,,,,,,,,
4.41,0.37750660330627683,4.41,0.37316136455051463,,,,,,,,,,
4.44,0.3793305044024791,4.44,0.37537377325066024,,,,,,,,,,
4.470000000000001,0.38115232544627475,4.470000000000001,0.3772606852473274,,,,,,,,,,
4.5,0.38297209149081,4.5,0.37865058555035985,,,,,,,,,,
4.53,0.38478982716773613,4.53,0.38059859694801557,,,,,,,,,,
4.5600000000000005,0.38660555669703967,4.5600000000000005,0.3853754879342918,,,,,,,,,,
4.59,0.3884193038965815,4.59,0.38944719739605904,,,,,,,,,,
4.62,0.39023109219135355,4.62,0.3952071441475299,,,,,,,,,,
4.65,0.39204094462246375,4.65,0.40647515660679456,,,,,,,,,,
4.680000000000001,0.3938488838558594,4.680000000000001,0.42218334671289215,,,,,,,,,,
4.71,0.39565493219079695,4.71,0.4210609133319398,,,,,,,,,,
4.74,0.3974591115680687,4.74,0.4095547030209289,,,,,,,,,,
4.7700000000000005,0.39926144357799387,4.7700000000000005,0.403991426239967,,,,,,,,,,
4.800000000000001,0.4010619494681823,4.800000000000001,0.4041342015134637,,,,,,,,,,
4.83,0.40286065015107864,4.83,0.40387580500294773,,,,,,,,,,
4.86,0.4046575662112958,4.86,0.4045338570690036,,,,,,,,,,
4.890000000000001,0.40645271791274173,4.890000000000001,0.4074893006159133,,,,,,,,,,
4.92,0.4082461252055508,4.92,0.4082680790963539,,,,,,,,,,
4.95,0.4100378077328227,4.95,0.40987368276989117,,,,,,,,,,
4.98,0.4118277848371768,4.98,0.4112577421100285,,,,,,,,,,
5.010000000000001,0.4136160755671283,5.010000000000001,0.41236351199230425,,,,,,,,,,
5.04,0.41540269868329205,5.04,0.4139009163825885,,,,,,,,,,
5.07,0.4171876726644189,5.07,0.41571432198980995,,,,,,,,,,
5.1000000000000005,0.41897101571327083,5.1000000000000005,0.41697188669537966,,,,,,,,,,
5.13,0.42075274576233934,5.13,0.4186587389991705,,,,,,,,,,
5.16,0.4225328804794139,5.16,0.4230072998456479,,,,,,,,,,
5.19,0.42431143727300225,5.19,0.42722152025342364,,,,,,,,,,
5.220000000000001,0.4260884332976107,5.220000000000001,0.4332024849602399,,,,,,,,,,
5.25,0.4278638854588862,5.25,0.44240386734039544,,,,,,,,,,
5.28,0.42963781041862625,5.28,0.4483495450680953,,,,,,,,,,
5.3100000000000005,0.43141022459965883,5.3100000000000005,0.4431041336760127,,,,,,,,,,
5.340000000000001,0.4331811441905997,5.340000000000001,0.43815947230604835,,,,,,,,,,
5.37,0.434950585150487,5.37,0.43543381109760626,,,,,,,,,,
5.4,0.43671856321329994,5.4,0.4356778363159931,,,,,,,,,,
5.430000000000001,0.4384850938923634,5.430000000000001,0.4369947796252543,,,,,,,,,,
5.46,0.44025019248464226,5.46,0.43835676020744324,,,,,,,,,,
5.49,0.4420138740749305,5.49,0.43830283846283347,,,,,,,,,,
5.5200000000000005,0.4437761535399345,5.5200000000000005,0.44093630210136325,,,,,,,,,,
5.550000000000001,0.44553704555225826,5.550000000000001,0.44168963451228926,,,,,,,,,,
5.58,0.44729656458428957,5.58,0.44115751494364774,,,,,,,,,,
5.61,0.44905472491199283,5.61,0.4440974330482884,,,,,,,,,,
5.640000000000001,0.45081154061860906,5.640000000000001,0.445871154897911,,,,,,,,,,
5.67,0.45256702559826806,5.67,0.4453782707494479,,,,,,,,,,
5.7,0.45432119355951345,5.7,0.4484195397266162,,,,,,,,,,
5.73,0.45607405802874396,5.73,0.4512006084642627,,,,,,,,,,
5.760000000000001,0.4578256323535731,5.760000000000001,0.45547835907267953,,,,,,,,,,
5.79,0.4595759297061103,5.79,0.4601174878643849,,,,,,,,,,
5.82,0.4613249630861642,5.82,0.4644100472425078,,,,,,,,,,
5.8500000000000005,0.46307274532437254,5.8500000000000005,0.4703893289472184,,,,,,,,,,
5.880000000000001,0.46481928908525794,5.880000000000001,0.47308652752180347,,,,,,,,,,
5.91,0.4665646068702146,5.91,0.46952621533212646,,,,,,,,,,
5.94,0.4683087110204257,5.94,0.46818789208126876,,,,,,,,,,
5.970000000000001,0.47005161371971416,5.970000000000001,0.46912135981253555,,,,,,,,,,
6,0.4717933269973288,6,0.4708396895901165,,,,,,,,,,
6.03,0.4735338627306676,6.03,0.47042744519117374,,,,,,,,,,
6.0600000000000005,0.4752732326479396,6.0600000000000005,0.4730335903501615,,,,,,,,,,
6.090000000000001,0.4770114483307668,6.090000000000001,0.47480856016988165,,,,,,,,,,
6.12,0.4787485212167289,6.12,0.47330448949110354,,,,,,,,,,
6.15,0.48048446260185107,6.15,0.47605508207026076,,,,,,,,,,
6.180000000000001,0.48221928364303684,6.180000000000001,0.47787281324056635,,,,,,,,,,
6.21,0.48395299536044767,6.21,0.47711238777402365,,,,,,,,,,
6.24,0.48568560863983107,6.24,0.479268703031115,,,,,,,,,,
6.2700000000000005,0.4874171342347968,6.2700000000000005,0.481055583196791,,,,,,,,,,
6.300000000000001,0.48914758276904546,6.300000000000001,0.4840673674749296,,,,,,,,,,
6.33,0.49087696473854736,6.33,0.4886169025671016,,,,,,,,,,
6.36,0.49260529051367663,6.36,0.4930212876556774,,,,,,,,,,
6.390000000000001,0.49433257034129763,6.390000000000001,0.49813889050101556,,,,,,,,,,
6.420000000000001,0.4960588143468092,6.420000000000001,0.5045245668757413,,,,,,,,,,
6.45,0.4977840325361439,6.45,0.5115756335491591,,,,,,,,,,
6.48,0.4995082347977266,6.48,0.5115785140011104,,,,,,,,,,
6.510000000000001,0.501231430904391,6.510000000000001,0.507257162035415,,,,,,,,,,
6.54,0.5029536305152567,6.54,0.5043990617975204,,,,,,,,,,
6.57,0.5046748431775678,6.57,0.5047418413136868,,,,,,,,,,
6.6000000000000005,0.5063950783284924,6.6000000000000005,0.5064057374382694,,,,,,,,,,
6.630000000000001,0.5081143452968859,6.630000000000001,0.507836144147647,,,,,,,,,,
6.66,0.5098326533050183,6.66,0.5063473202425383,,,,,,,,,,
6.69,0.5115500114702657,6.69,0.5082300517150036,,,,,,,,,,
6.720000000000001,0.5132664288067679,6.720000000000001,0.508592248664428,,,,,,,,,,
6.75,0.5149819142270529,6.75,0.5086116248769923,,,,,,,,,,
6.78,0.5166964765436278,6.78,0.5103504371281719,,,,,,,,,,
6.8100000000000005,0.5184101244705385,6.8100000000000005,0.5118700819135769,,,,,,,,,,
6.840000000000001,0.5201228666248983,6.840000000000001,0.5120891944803386,,,,,,,,,,
6.87,0.5218347115283863,6.87,0.5168582470815027,,,,,,,,,,
6.9,0.5235456676087156,6.9,0.5210212697352036,,,,,,,,,,
6.930000000000001,0.5252557432010729,6.930000000000001,0.5251303273926174,,,,,,,,,,
6.960000000000001,0.5269649465495311,6.960000000000001,0.5326712030833706,,,,,,,,,,
6.99,0.5286732858084315,6.99,0.5416200294500201,,,,,,,,,,
7.0200000000000005,0.5303807690437429,7.0200000000000005,0.5536585790986109,,,,,,,,,,
7.050000000000001,0.5320874042343908,7.050000000000001,0.5630436799418367,,,,,,,,,,
7.08,0.5337931992735643,7.08,0.5577197561935598,,,,,,,,,,
7.11,0.5354981619699946,7.11,0.5494410020179044,,,,,,,,,,
7.140000000000001,0.5372023000492125,7.140000000000001,0.5446581186246524,,,,,,,,,,
7.170000000000001,0.5389056211547797,7.170000000000001,0.5432245308293199,,,,,,,,,,
7.2,0.5406081328494967,7.2,0.5438263556283792,,,,,,,,,,
7.23,0.5423098426165904,7.23,0.5433814666228156,,,,,,,,,,
7.260000000000001,0.5440107578608759,7.260000000000001,0.544737454582203,,,,,,,,,,
7.29,0.5457108859099,7.29,0.5423036246761332,,,,,,,,,,
7.32,0.5474102340150605,7.32,0.5451079633996858,,,,,,,,,,
7.3500000000000005,0.5491088093527067,7.3500000000000005,0.5446949474734825,,,,,,,,,,
7.380000000000001,0.5508066190252191,7.380000000000001,0.5443481824245142,,,,,,,,,,
7.41,0.5525036700620687,7.41,0.5474628444552643,,,,,,,,,,
7.44,0.5541999694208575,7.44,0.5482167216258946,,,,,,,,,,
7.470000000000001,0.5558955239883396,7.470000000000001,0.5500112986085881,,,,,,,,,,
7.500000000000001,0.5575903405814246,7.500000000000001,0.553871736028704,,,,,,,,,,
7.53,0.5592844259481609,7.53,0.5564260553592993,,,,,,,,,,
7.5600000000000005,0.5609777867687045,7.5600000000000005,0.5581219036606989,,,,,,,,,,
7.590000000000001,0.5626704296562663,7.590000000000001,0.5625448424310227,,,,,,,,,,
7.62,0.5643623611580468,7.62,0.5650766887096865,,,,,,,,,,
7.65,0.5660535877561507,7.65,0.5663041153602979,,,,,,,,,,
7.680000000000001,0.5677441158684866,7.680000000000001,0.5675374180900161,,,,,,,,,,
7.710000000000001,0.5694339518496515,7.710000000000001,0.5675902737450238,,,,,,,,,,
7.74,0.5711231019917984,7.74,0.5684486023040002,,,,,,,,,,
7.7700000000000005,0.5728115725254901,7.7700000000000005,0.5704686508997208,,,,,,,,,,
7.800000000000001,0.5744993696205358,7.800000000000001,0.5718561996635162,,,,,,,,,,
7.83,0.5761864993868167,7.83,0.574543474915522,,,,,,,,,,
7.86,0.5778729678750935,7.86,0.5720586922126049,,,,,,,,,,
7.890000000000001,0.5795587810778027,7.890000000000001,0.576085974753941,,,,,,,,,,
7.920000000000001,0.5812439449298379,7.920000000000001,0.5734499538429487,,,,,,,,,,
7.95,0.5829284653093179,7.95,0.5734957202875889,,,,,,,,,,
7.98,0.5846123480383417,7.98,0.5773369457509057,,,,,,,,,,
8.01,0.5862955988837315,8.01,0.5738187910456425,,,,,,,,,,
8.04,0.5879782235577616,8.04,0.5806996775234033,,,,,,,,,,
8.07,0.5896602277188763,8.07,0.5818942861277253,,,,,,,,,,
8.1,0.5913416169723944,8.1,0.5844850861200401,,,,,,,,,,
8.13,0.5930223968712036,8.13,0.5890953256369446,,,,,,,,,,
8.16,0.5947025729164424,8.16,0.5905626609437198,,,,,,,,,,
8.19,0.5963821505581697,8.19,0.5931479172390508,,,,,,,,,,
8.22,0.5980611351960257,8.22,0.5950811880849323,,,,,,,,,,
8.25,0.5997395321798789,8.25,0.5974004989978854,,,,,,,,,,
8.28,0.6014173468104649,8.28,0.5976384412955427,,,,,,,,,,
8.310000000000002,0.6030945843400147,8.310000000000002,0.5999719887040127,,,,,,,,,,
8.34,0.6047712499728697,8.34,0.6032085041727472,,,,,,,,,,
8.37,0.6064473488660906,8.37,0.6020429763107245,,,,,,,,,,
8.4,0.6081228861300549,8.4,0.6043883078622337,,,,,,,,,,
8.43,0.6097978668290429,8.43,0.6064542032135878,,,,,,,,,,
8.46,0.6114722959818175,8.46,0.6030470260197492,,,,,,,,,,
8.49,0.6131461785621922,8.49,0.6057855405560878,,,,,,,,,,
8.520000000000001,0.6148195194995916,8.520000000000001,0.6052779283745698,,,,,,,,,,
8.55,0.6164923236796015,8.55,0.6032170902762725,,,,,,,,,,
8.58,0.6181645959445123,8.58,0.6104768137748651,,,,,,,,,,
8.610000000000001,0.6198363410938514,8.610000000000001,0.6111528272272657,,,,,,,,,,
8.64,0.6215075638849088,8.64,0.6124818040893913,,,,,,,,,,
8.67,0.6231782690332544,8.67,0.6213099486064843,,,,,,,,,,
8.700000000000001,0.6248484612132461,8.700000000000001,0.6235170495722785,,,,,,,,,,
8.73,0.6265181450585315,8.73,0.6270268081190566,,,,,,,,,,
8.76,0.6281873251625407,8.76,0.6348382695279736,,,,,,,,,,
8.790000000000001,0.6298560060789713,8.790000000000001,0.6411657909843363,,,,,,,,,,
8.82,0.6315241923222674,8.82,0.6439424992705427,,,,,,,,,,
8.850000000000001,0.6331918883680894,8.850000000000001,0.6430873159832594,,,,,,,,,,
8.88,0.6348590986537773,8.88,0.6418971695676413,,,,,,,,,,
8.91,0.6365258275788079,8.91,0.6387716266336454,,,,,,,,,,
8.940000000000001,0.6381920795052439,8.940000000000001,0.6390867130245191,,,,,,,,,,
8.97,0.6398578587581754,8.97,0.6411155735630054,,,,,,,,,,
9,0.6415231696261572,9,0.6375484340704523,,,,,,,,,,
9.030000000000001,0.6431880163616372,9.030000000000001,0.6385990366771157,,,,,,,,,,
9.06,0.6448524031813799,9.06,0.6380638600332852,,,,,,,,,,
9.09,0.646516334266882,9.09,0.6360607822395239,,,,,,,,,,
9.120000000000001,0.6481798137647836,9.120000000000001,0.639705343036214,,,,,,,,,,
9.15,0.6498428457872718,9.15,0.638570875710634,,,,,,,,,,
9.18,0.6515054344124791,9.18,0.6412776439112676,,,,,,,,,,
9.21,0.6531675836848756,9.21,0.6457030320144721,,,,,,,,,,
9.24,0.6548292976156556,9.24,0.6475452302591415,,,,,,,,,,
9.270000000000001,0.6564905801831182,9.270000000000001,0.6514109713167773,,,,,,,,,,
9.3,0.6581514353330431,9.3,0.6563207989154696,,,,,,,,,,
9.33,0.65981186697906,9.33,0.6595194209504819,,,,,,,,,,
9.360000000000001,0.6614718790030127,9.360000000000001,0.6643378596597107,,,,,,,,,,
9.39,0.6631314752553188,9.39,0.6698501739433048,,,,,,,,,,
9.42,0.6647906595553235,9.42,0.671988860670948,,,,,,,,,,
9.450000000000001,0.6664494356916482,9.450000000000001,0.6707019658147463,,,,,,,,,,
9.48,0.6681078074225342,9.48,0.6702526395379412,,,,,,,,,,
9.51,0.6697657784761822,9.51,0.6720008346778586,,,,,,,,,,
9.540000000000001,0.671423352551086,9.540000000000001,0.6671283422112685,,,,,,,,,,
9.57,0.6730805333163614,9.57,0.6698264259503012,,,,,,,,,,
9.600000000000001,0.6747373244120718,9.600000000000001,0.6703151244934027,,,,,,,,,,
9.63,0.6763937294495469,9.63,0.6664458291064068,,,,,,,,,,
9.66,0.6780497520116999,9.66,0.6699990674038048,,,,,,,,,,
9.690000000000001,0.6797053956533374,9.690000000000001,0.6688156466505258,,,,,,,,,,
9.72,0.681360663901466,9.72,0.6672457884932942,,,,,,,,,,
9.75,0.6830155602555956,9.75,0.6722269989008903,,,,,,,,,,
9.780000000000001,0.6846700881880379,9.780000000000001,0.673957007108693,,,,,,,,,,
9.81,0.6863242511441987,9.81,0.674904668744064,,,,,,,,,,
9.84,0.68797805254287,9.84,0.6809616660739024,,,,,,,,,,
9.870000000000001,0.6896314957765148,9.870000000000001,0.6841500822691017,,,,,,,,,,
9.9,0.6912845842115496,9.9,0.6872336385279365,,,,,,,,,,
9.930000000000001,0.6929373211886228,9.930000000000001,0.6935788906053603,,,,,,,,,,
9.96,0.6945897100228888,9.96,0.6995883755778989,,,,,,,,,,
9.99,0.6962417540042789,9.99,0.7037646568163449,,,,,,,,,,
10.020000000000001,0.6978934563977683,10.020000000000001,0.705175231209089,,,,,,,,,,
10.05,0.6995448204436394,10.05,0.7059352059764593,,,,,,,,,,
