"","Uncertainty (%)","dB/in"
"","4.00 GHz",""
"L1-L2",4.986571279086107,0.3535943711272398
"","8.00 GHz",""
"L1-L2",4.281538714035467,0.5862955988837315
"","12.89 GHz",""
"L1-L2",2.689426802026227,0.8552854530175067
"","16.00 GHz",""
"L1-L2",7.10626187032593,1.0245845441994272
"","28.00 GHz",""
"L1-L2",64.05117294043599,1.6844466977800736
