"","Uncertainty (%)","dB/in"
"","4.00 GHz",""
"L1-L2",13.734389656819717,0.3977664531908126
"","8.00 GHz",""
"L1-L2",48.13001678250111,0.6066065911187775
"","12.89 GHz",""
"L1-L2",17.85476525316203,0.8125555060485828
"","16.00 GHz",""
"L1-L2",8.406493467110456,0.9265125938482318
"","28.00 GHz",""
"L1-L2",5.992692166657063,1.3149515017992544
