"","Uncertainty (%)","dB/in"
"","4.00 GHz",""
"L1-L2",4.881826258689545,0.35379074322813037
"","8.00 GHz",""
"L1-L2",4.6466996183612,0.5875420030773431
"","12.89 GHz",""
"L1-L2",3.083228738656292,0.8567716216200847
"","16.00 GHz",""
"L1-L2",6.121326283895062,1.02528885390217
"","28.00 GHz",""
"L1-L2",83.58242874342916,1.6739744051557448
