"Frequency (GHz)","Fitted","Frequency (GHz)","Insertion Loss","Uncertainty @12.89GHz 3.083% - Frequency (GHz)","Uncertainty @12.89GHz 3.083% - Insertion Loss / in (dB)","Uncertainty @16.00GHz 6.121% - Frequency (GHz)","Uncertainty @16.00GHz 6.121% - Insertion Loss / in (dB)","Uncertainty @28.00GHz 83.582% - Frequency (GHz)","Uncertainty @28.00GHz 83.582% - Insertion Loss / in (dB)","Uncertainty @4.00GHz 4.882% - Frequency (GHz)","Uncertainty @4.00GHz 4.882% - Insertion Loss / in (dB)","Uncertainty @8.00GHz 4.647% - Frequency (GHz)","Uncertainty @8.00GHz 4.647% - Insertion Loss / in (dB)"
0.45,0.08947766521338635,0.45,0.08947759214486135,,,,,,,,,,
0.48000000000000004,0.09280043875910234,0.48000000000000004,0.09284737587319432,,,,,,,,,,
0.51,0.09605135363348079,0.51,0.09628235487316746,,,,,,,,,,
0.54,0.09923685648023775,0.54,0.09952670501759225,,,,,,,,,,
0.5700000000000001,0.10236249578799284,0.5700000000000001,0.10314164688806446,,,,,,,,,,
0.6000000000000001,0.10543308724281994,0.6000000000000001,0.10652263271851652,,,,,,,,,,
0.63,0.10845284196223016,0.63,0.10828244667451123,,,,,,,,,,
0.66,0.11142546730132027,0.66,0.11065347482589935,,,,,,,,,,
0.6900000000000001,0.11435424706895939,0.6900000000000001,0.11401628545674451,,,,,,,,,,
0.7200000000000001,0.11724210606577305,0.7200000000000001,0.11710834082151234,,,,,,,,,,
0.75,0.1200916625293607,0.75,0.11969692786159417,,,,,,,,,,
0.78,0.1229052711424608,0.78,0.1231673808886101,,,,,,,,,,
0.81,0.12568505859743948,0.81,0.12521154514643432,,,,,,,,,,
0.8400000000000001,0.12843295323161508,0.8400000000000001,0.12827376425724824,,,,,,,,,,
0.8700000000000001,0.1311507098970098,0.8700000000000001,0.13086615800842757,,,,,,,,,,
0.9,0.13383993096774383,0.9,0.13314085395436792,,,,,,,,,,
0.93,0.1365020841928697,0.93,0.13557799990013206,,,,,,,,,,
0.9600000000000001,0.13913851795421422,0.9600000000000001,0.13834256723308333,,,,,,,,,,
0.9900000000000001,0.14175047437524843,0.9900000000000001,0.14175449100921633,,,,,,,,,,
1.02,0.1443391006392239,1.02,0.14335308851694825,,,,,,,,,,
1.05,0.14690545880637185,1.05,0.1465027533192959,,,,,,,,,,
1.08,0.1494505343661652,1.08,0.1488029437887672,,,,,,,,,,
1.11,0.15197524371804566,1.11,0.1516698032494314,,,,,,,,,,
1.1400000000000001,0.15448044074004674,1.1400000000000001,0.15422984392582198,,,,,,,,,,
1.1700000000000002,0.15696692257747066,1.1700000000000002,0.15831153603849232,,,,,,,,,,
1.2000000000000002,0.1594354347617485,1.2000000000000002,0.15945590470213333,,,,,,,,,,
1.23,0.1618866757517107,1.23,0.16116730279529923,,,,,,,,,,
1.26,0.164321300974867,1.26,0.16321941569680742,,,,,,,,,,
1.29,0.1667399264342799,1.29,0.1657126054159579,,,,,,,,,,
1.32,0.16914313193669328,1.32,0.16781333156771172,,,,,,,,,,
1.35,0.17153146398934999,1.35,0.17074138651616175,,,,,,,,,,
1.3800000000000001,0.17390543840607364,1.3800000000000001,0.17285902642266016,,,,,,,,,,
1.4100000000000001,0.1762655426574502,1.4100000000000001,0.1755271154160042,,,,,,,,,,
1.4400000000000002,0.17861223799512288,1.4400000000000002,0.17790363397706713,,,,,,,,,,
1.4700000000000002,0.18094596137614308,1.4700000000000002,0.18057941870743474,,,,,,,,,,
1.5,0.18326712720987537,1.5,0.18265440577111708,,,,,,,,,,
1.53,0.18557612894702502,1.53,0.18503229297822013,,,,,,,,,,
1.56,0.1878733405278588,1.56,0.18724402876797439,,,,,,,,,,
1.59,0.19015911770455257,1.59,0.18955516116635826,,,,,,,,,,
1.62,0.19243379925076468,1.62,0.19198784816490366,,,,,,,,,,
1.6500000000000001,0.19469770806995496,1.6500000000000001,0.19501920552527507,,,,,,,,,,
1.6800000000000002,0.19695115221260384,1.6800000000000002,0.19808012206904216,,,,,,,,,,
1.7100000000000002,0.19919442581130775,1.7100000000000002,0.20233348696811126,,,,,,,,,,
1.7400000000000002,0.20142780994169812,1.7400000000000002,0.2134392811705897,,,,,,,,,,
1.77,0.2036515734162417,1.77,0.2104000797331395,,,,,,,,,,
1.8,0.20586597351719865,1.8,0.20597614744519124,,,,,,,,,,
1.83,0.20807125667433474,1.83,0.20792601971574182,,,,,,,,,,
1.86,0.2102676590923855,1.86,0.20958176651618404,,,,,,,,,,
1.8900000000000001,0.21245540733274548,1.8900000000000001,0.21035076848937817,,,,,,,,,,
1.9200000000000002,0.2146347188533926,1.9200000000000002,0.21281961717109782,,,,,,,,,,
1.9500000000000002,0.21680580251064996,1.9500000000000002,0.21487487260436405,,,,,,,,,,
1.9800000000000002,0.218968859026026,1.9800000000000002,0.2173302878095676,,,,,,,,,,
2.01,0.22112408142105383,2.01,0.21917730638510285,,,,,,,,,,
2.04,0.2232716554227665,2.04,0.22199891847147643,,,,,,,,,,
2.07,0.22541175984219244,2.07,0.22380721469832418,,,,,,,,,,
2.1,0.22754456692802982,2.1,0.22666771265680966,,,,,,,,,,
2.1300000000000003,0.229670242697458,2.1300000000000003,0.22891454073054648,,,,,,,,,,
2.16,0.23178894724586357,2.16,0.23077270009164522,,,,,,,,,,
2.19,0.23390083503709888,2.19,0.2329688337102808,,,,,,,,,,
2.22,0.23600605517574522,2.22,0.23623559939121025,,,,,,,,,,
2.25,0.23810475166272374,2.25,0.23989543106060043,,,,,,,,,,
2.2800000000000002,0.24019706363548055,2.2800000000000002,0.2447567811952897,,,,,,,,,,
2.31,0.24228312559386678,2.31,0.25712316012334174,,,,,,,,,,
2.3400000000000003,0.24436306761273996,2.3400000000000003,0.270210959031428,,,,,,,,,,
2.37,0.2464370155422268,2.37,0.2559004325091301,,,,,,,,,,
2.4000000000000004,0.24850509119651037,2.4000000000000004,0.2517896904353084,,,,,,,,,,
2.43,0.2505674125319336,2.43,0.2511072525805675,,,,,,,,,,
2.46,0.2526240938151487,2.46,0.2519314924873913,,,,,,,,,,
2.49,0.2546752457819816,2.49,0.2534958829029698,,,,,,,,,,
2.52,0.2567209757876309,2.52,0.25472952180039765,,,,,,,,,,
2.5500000000000003,0.25876138794877085,2.5500000000000003,0.2569013760605969,,,,,,,,,,
2.58,0.26079658327808347,2.58,0.25853391087069705,,,,,,,,,,
2.6100000000000003,0.26282665981170844,2.6100000000000003,0.26074843374373496,,,,,,,,,,
2.64,0.26485171273005814,2.64,0.2617235897890769,,,,,,,,,,
2.6700000000000004,0.26687183447241647,2.6700000000000004,0.2643048713635346,,,,,,,,,,
2.7,0.2688871148457056,2.7,0.2654193765612667,,,,,,,,,,
2.73,0.2708976411277808,2.73,0.2688440820064769,,,,,,,,,,
2.7600000000000002,0.27290349816558357,2.7600000000000002,0.27021878843250924,,,,,,,,,,
2.79,0.2749047684684627,2.79,0.27164662432865566,,,,,,,,,,
2.8200000000000003,0.2769015322969517,2.8200000000000003,0.27550192096059717,,,,,,,,,,
2.85,0.2788938677472673,2.85,0.2779205063570122,,,,,,,,,,
2.8800000000000003,0.28088185083177986,2.8800000000000003,0.28265305854244493,,,,,,,,,,
2.91,0.282865555555687,2.91,0.2924446990007674,,,,,,,,,,
2.9400000000000004,0.2848450539901063,2.9400000000000004,0.2927796666602507,,,,,,,,,,
2.97,0.28682041634179,2.97,0.2891113764696573,,,,,,,,,,
3,0.2887917110196496,3,0.2881514946262681,,,,,,,,,,
3.0300000000000002,0.2907590046982666,3.0300000000000002,0.28988622312670975,,,,,,,,,,
3.06,0.29272236237855476,3.06,0.2903202046596786,,,,,,,,,,
3.0900000000000003,0.29468184744572856,3.0900000000000003,0.29234156552151064,,,,,,,,,,
3.12,0.29663752172472113,3.12,0.2943684409680828,,,,,,,,,,
3.1500000000000004,0.2985894455331888,3.1500000000000004,0.295699728976349,,,,,,,,,,
3.18,0.3005376777322277,3.18,0.29943550193585433,,,,,,,,,,
3.2100000000000004,0.30248227577492404,3.2100000000000004,0.3000715870546876,,,,,,,,,,
3.24,0.30442329575284666,3.24,0.3028425340443427,,,,,,,,,,
3.27,0.30636079244059095,3.27,0.30462665213444023,,,,,,,,,,
3.3000000000000003,0.30829481933847,3.3000000000000003,0.30591232754588943,,,,,,,,,,
3.33,0.31022542871344744,3.33,0.30596050804946756,,,,,,,,,,
3.3600000000000003,0.31215267163839966,3.3600000000000003,0.30847539027391785,,,,,,,,,,
3.39,0.31407659802978916,3.39,0.31004667699652244,,,,,,,,,,
3.4200000000000004,0.3159972566838274,3.4200000000000004,0.31234335724950146,,,,,,,,,,
3.45,0.3179146953112002,3.45,0.3159040791474043,,,,,,,,,,
3.4800000000000004,0.319828960570425,3.4800000000000004,0.318744047148441,,,,,,,,,,
3.5100000000000002,0.32174009809990367,3.5100000000000002,0.322582164826534,,,,,,,,,,
3.54,0.32364815254873647,3.54,0.3220721504875332,,,,,,,,,,
3.5700000000000003,0.3255531676063497,3.5700000000000003,0.32275875603048165,,,,,,,,,,
3.6,0.32745518603099694,3.6,0.3242942232495219,,,,,,,,,,
3.6300000000000003,0.3293542496771831,3.6300000000000003,0.32649935309085126,,,,,,,,,,
3.66,0.3312503995220615,3.66,0.32809239240872945,,,,,,,,,,
3.6900000000000004,0.33314367569085057,3.6900000000000004,0.3298704438255993,,,,,,,,,,
3.72,0.33503411748131345,3.72,0.33347101682723546,,,,,,,,,,
3.7500000000000004,0.3369217633873433,3.7500000000000004,0.3340710832100657,,,,,,,,,,
3.7800000000000002,0.3388066511216934,3.7800000000000002,0.3363865355937311,,,,,,,,,,
3.81,0.34068881763788916,3.81,0.3384784517897598,,,,,,,,,,
3.8400000000000003,0.342568299151359,3.8400000000000003,0.34004486043466664,,,,,,,,,,
3.87,0.3444451311598158,3.87,0.3403260119123347,,,,,,,,,,
3.9000000000000004,0.34631934846292334,3.9000000000000004,0.34281823707149334,,,,,,,,,,
3.93,0.3481909851812761,3.93,0.34453431974803916,,,,,,,,,,
3.9600000000000004,0.35006007477472323,3.9600000000000004,0.34599399910534373,,,,,,,,,,
3.99,0.3519266500600622,3.99,0.3491354337431214,,,,,,,,,,
4.02,0.35379074322813037,4.02,0.3515755701766568,,,,,,,,,,
4.05,0.3556523858603181,4.05,0.35601628792812784,,,,,,,,,,
4.08,0.35751160894452694,4.08,0.35959922337237876,,,,,,,,,,
4.11,0.35936844289059644,4.11,0.36208845265981576,,,,,,,,,,
4.14,0.36122291754522035,4.14,0.36174546080923187,,,,,,,,,,
4.17,0.3630750622063728,4.17,0.3608449035114257,,,,,,,,,,
4.2,0.3649249056372638,4.2,0.3620135256280247,,,,,,,,,,
4.23,0.3667724760798432,4.23,0.3648013155413327,,,,,,,,,,
4.260000000000001,0.3686178012678701,4.260000000000001,0.36646655923518323,,,,,,,,,,
4.29,0.3704609084395654,4.29,0.3676594475647928,,,,,,,,,,
4.32,0.37230182434986303,4.32,0.36913722452056785,,,,,,,,,,
4.3500000000000005,0.3741405752822752,4.3500000000000005,0.3718076543085645,,,,,,,,,,
4.38,0.375977187060387,4.38,0.37181877982345174,,,,,,,,,,
4.41,0.37781168505899443,4.41,0.3733683797167692,,,,,,,,,,
4.44,0.37964409421489753,4.44,0.37574551765629277,,,,,,,,,,
4.470000000000001,0.3814744390373648,4.470000000000001,0.3772179333498917,,,,,,,,,,
4.5,0.3833027436182774,4.5,0.3781163546963435,,,,,,,,,,
4.53,0.38512903164196816,4.53,0.38099815986024044,,,,,,,,,,
4.5600000000000005,0.3869533263947641,4.5600000000000005,0.38493744543043507,,,,,,,,,,
4.59,0.3887756507742447,4.59,0.3895644430499436,,,,,,,,,,
4.62,0.39059602729822646,4.62,0.39592421540289013,,,,,,,,,,
4.65,0.3924144781134813,4.65,0.40676187862975227,,,,,,,,,,
4.680000000000001,0.39423102500420193,4.680000000000001,0.42225686241890736,,,,,,,,,,
4.71,0.39604568940021934,4.71,0.41895263403105754,,,,,,,,,,
4.74,0.3978584923849845,4.74,0.40886310867972175,,,,,,,,,,
4.7700000000000005,0.3996694547033197,4.7700000000000005,0.40440833323278735,,,,,,,,,,
4.800000000000001,0.40147859676894976,4.800000000000001,0.40374326698204205,,,,,,,,,,
4.83,0.40328593867181933,4.83,0.4043911776821723,,,,,,,,,,
4.86,0.40509150018520446,4.86,0.4057203557690913,,,,,,,,,,
4.890000000000001,0.40689530077262437,4.890000000000001,0.40843408308516177,,,,,,,,,,
4.92,0.4086973595945621,4.92,0.40904086215754826,,,,,,,,,,
4.95,0.4104976955149982,4.95,0.41040028199929435,,,,,,,,,,
4.98,0.41229632710776565,4.98,0.41193356322017216,,,,,,,,,,
5.010000000000001,0.41409327266273066,5.010000000000001,0.41251043211513305,,,,,,,,,,
5.04,0.4158885501918059,5.04,0.4137846308535963,,,,,,,,,,
5.07,0.4176821774348015,5.07,0.4157157457936059,,,,,,,,,,
5.1000000000000005,0.4194741718651188,5.1000000000000005,0.4180155739707219,,,,,,,,,,
5.13,0.42126455069529223,5.13,0.4177104877980679,,,,,,,,,,
5.16,0.4230533308823846,5.16,0.4234698004617809,,,,,,,,,,
5.19,0.42484052913323966,5.19,0.42711548696901336,,,,,,,,,,
5.220000000000001,0.426626161909597,5.220000000000001,0.43253483619404254,,,,,,,,,,
5.25,0.42841024543307415,5.25,0.44170572505315187,,,,,,,,,,
5.28,0.430192795690019,5.28,0.4491544414252859,,,,,,,,,,
5.3100000000000005,0.43197382843623766,5.3100000000000005,0.44243909127046666,,,,,,,,,,
5.340000000000001,0.4337533592016004,5.340000000000001,0.4375560946620053,,,,,,,,,,
5.37,0.4355314032945313,5.37,0.43614903885987905,,,,,,,,,,
5.4,0.43730797580638364,5.4,0.4362369311279285,,,,,,,,,,
5.430000000000001,0.43908309161570436,5.430000000000001,0.43808685399171166,,,,,,,,,,
5.46,0.44085676539239294,5.46,0.4389886115007496,,,,,,,,,,
5.49,0.44262901160175616,5.49,0.43984574445185276,,,,,,,,,,
5.5200000000000005,0.4443998445084615,5.5200000000000005,0.441847280217848,,,,,,,,,,
5.550000000000001,0.4461692781803944,5.550000000000001,0.4422265735273766,,,,,,,,,,
5.58,0.4479373264924204,5.58,0.4417161146094591,,,,,,,,,,
5.61,0.4497040031300553,5.61,0.4453443637628573,,,,,,,,,,
5.640000000000001,0.45146932159304665,5.640000000000001,0.4459898024100582,,,,,,,,,,
5.67,0.45323329519886857,5.67,0.4460395679023955,,,,,,,,,,
5.7,0.45499593708613306,5.7,0.44875846312460005,,,,,,,,,,
5.73,0.45675726021791974,5.73,0.4522881420098404,,,,,,,,,,
5.760000000000001,0.458517277385026,5.760000000000001,0.4551466964862555,,,,,,,,,,
5.79,0.46027600120914136,5.79,0.45983022642760896,,,,,,,,,,
5.82,0.46203344414594616,5.82,0.4653193808931306,,,,,,,,,,
5.8500000000000005,0.46378961848813893,5.8500000000000005,0.47135666538669485,,,,,,,,,,
5.880000000000001,0.4655445363683922,5.880000000000001,0.4736200432291719,,,,,,,,,,
5.91,0.4672982097622406,5.91,0.47023934065550216,,,,,,,,,,
5.94,0.4690506504909028,5.94,0.4688190643967901,,,,,,,,,,
5.970000000000001,0.4708018702240373,5.970000000000001,0.46922326884005433,,,,,,,,,,
6,0.4725518804824373,6,0.4713548841796721,,,,,,,,,,
6.03,0.4743006926406634,6.03,0.4714235396737411,,,,,,,,,,
6.0600000000000005,0.4760483179296169,6.0600000000000005,0.4730254979495775,,,,,,,,,,
6.090000000000001,0.47779476743905513,6.090000000000001,0.4753556745673172,,,,,,,,,,
6.12,0.4795400521200518,6.12,0.47365832041187395,,,,,,,,,,
6.15,0.48128418278740115,6.15,0.47621710370898934,,,,,,,,,,
6.180000000000001,0.4830271701219695,6.180000000000001,0.47786168896834835,,,,,,,,,,
6.21,0.48476902467299515,6.21,0.47548596090957096,,,,,,,,,,
6.24,0.48650975686033815,6.24,0.47891459307907513,,,,,,,,,,
6.2700000000000005,0.4882493769766797,6.2700000000000005,0.4805695361292557,,,,,,,,,,
6.300000000000001,0.4899878951896758,6.300000000000001,0.4839744526768984,,,,,,,,,,
6.33,0.49172532154406245,6.33,0.48825176692970657,,,,,,,,,,
6.36,0.4934616659637172,6.36,0.4928199343607901,,,,,,,,,,
6.390000000000001,0.49519693825367506,6.390000000000001,0.4982113393360902,,,,,,,,,,
6.420000000000001,0.496931148102103,6.420000000000001,0.5052330759831776,,,,,,,,,,
6.45,0.49866430508223114,6.45,0.5131298850752191,,,,,,,,,,
6.48,0.5003964186542447,6.48,0.5131779971846414,,,,,,,,,,
6.510000000000001,0.5021274981671348,6.510000000000001,0.5078355627702053,,,,,,,,,,
6.54,0.5038575528605111,6.54,0.5059819678229703,,,,,,,,,,
6.57,0.5055865918663779,6.57,0.5063688322011863,,,,,,,,,,
6.6000000000000005,0.5073146242108708,6.6000000000000005,0.5078891527157068,,,,,,,,,,
6.630000000000001,0.5090416588159605,6.630000000000001,0.5088046285085066,,,,,,,,,,
6.66,0.510767704501119,6.66,0.5079901582103398,,,,,,,,,,
6.69,0.5124927699849542,6.69,0.5093991637425905,,,,,,,,,,
6.720000000000001,0.5142168638868091,6.720000000000001,0.5097573247977996,,,,,,,,,,
6.75,0.51593999472833,6.75,0.5100853549153322,,,,,,,,,,
6.78,0.5176621709350026,6.78,0.5112586333016818,,,,,,,,,,
6.8100000000000005,0.5193834008376571,6.8100000000000005,0.512504604763497,,,,,,,,,,
6.840000000000001,0.5211036926739437,6.840000000000001,0.5129759348746921,,,,,,,,,,
6.87,0.5228230545897782,6.87,0.5168165805916081,,,,,,,,,,
6.9,0.5245414946407592,6.9,0.5206868978181579,,,,,,,,,,
6.930000000000001,0.5262590207935578,6.930000000000001,0.5262442119730822,,,,,,,,,,
6.960000000000001,0.5279756409272789,6.960000000000001,0.5340028731746863,,,,,,,,,,
6.99,0.5296913628347972,6.99,0.5440121944288808,,,,,,,,,,
7.0200000000000005,0.531406194224066,7.0200000000000005,0.5569814004422525,,,,,,,,,,
7.050000000000001,0.5331201427194014,7.050000000000001,0.5644610461374383,,,,,,,,,,
7.08,0.5348332158627416,7.08,0.5592348361516156,,,,,,,,,,
7.11,0.5365454211148818,7.11,0.5508814326145586,,,,,,,,,,
7.140000000000001,0.5382567658566851,7.140000000000001,0.5455833788897066,,,,,,,,,,
7.170000000000001,0.5399672573902716,7.170000000000001,0.5448761770433318,,,,,,,,,,
7.2,0.5416769029401829,7.2,0.5463853392681074,,,,,,,,,,
7.23,0.5433857096545269,7.23,0.5449523344756041,,,,,,,,,,
7.260000000000001,0.5450936846060992,7.260000000000001,0.5463426494327299,,,,,,,,,,
7.29,0.5468008347934845,7.29,0.5447819695175049,,,,,,,,,,
7.32,0.5485071671421371,7.32,0.546620284506149,,,,,,,,,,
7.3500000000000005,0.5502126885054405,7.3500000000000005,0.5460894450750944,,,,,,,,,,
7.380000000000001,0.5519174056657499,7.380000000000001,0.5452640190743023,,,,,,,,,,
7.41,0.553621325335412,7.41,0.5480257271329131,,,,,,,,,,
7.44,0.5553244541577692,7.44,0.5488250092291352,,,,,,,,,,
7.470000000000001,0.557026798708143,7.470000000000001,0.5513403524368534,,,,,,,,,,
7.500000000000001,0.5587283654948014,7.500000000000001,0.5545167695094182,,,,,,,,,,
7.53,0.5604291609599075,7.53,0.5572577864975501,,,,,,,,,,
7.5600000000000005,0.5621291914804509,7.5600000000000005,0.5597376315408402,,,,,,,,,,
7.590000000000001,0.5638284633691639,7.590000000000001,0.565650472969122,,,,,,,,,,
7.62,0.5655269828754192,7.62,0.5685854986741956,,,,,,,,,,
7.65,0.5672247561861128,7.65,0.5696326340274959,,,,,,,,,,
7.680000000000001,0.5689217894265308,7.680000000000001,0.5700243164868093,,,,,,,,,,
7.710000000000001,0.5706180886612013,7.710000000000001,0.5697081514687091,,,,,,,,,,
7.74,0.5723136598947305,7.74,0.5698868918946282,,,,,,,,,,
7.7700000000000005,0.5740085090726247,7.7700000000000005,0.5724502636859333,,,,,,,,,,
7.800000000000001,0.5757026420820974,7.800000000000001,0.5736630891454969,,,,,,,,,,
7.83,0.577396064752863,7.83,0.575581441127306,,,,,,,,,,
7.86,0.5790887828579163,7.86,0.5732204703090193,,,,,,,,,,
7.890000000000001,0.5807808021142981,7.890000000000001,0.5771666746556855,,,,,,,,,,
7.920000000000001,0.5824721281838481,7.920000000000001,0.573757606751232,,,,,,,,,,
7.95,0.5841627666739455,7.95,0.5737811559647712,,,,,,,,,,
7.98,0.5858527231382353,7.98,0.5770028236424005,,,,,,,,,,
8.01,0.5875420030773431,8.01,0.5737989327224725,,,,,,,,,,
8.04,0.5892306119395783,8.04,0.5806893995213056,,,,,,,,,,
8.07,0.5909185551216247,8.07,0.5821938724450011,,,,,,,,,,
8.1,0.5926058379692192,8.1,0.5849454416832001,,,,,,,,,,
8.13,0.5942924657778199,8.13,0.5897704144873862,,,,,,,,,,
8.16,0.5959784437932624,8.16,0.591608393004586,,,,,,,,,,
8.19,0.5976637772124052,8.19,0.5949443510350741,,,,,,,,,,
8.22,0.5993484711837652,8.22,0.5975034218058671,,,,,,,,,,
8.25,0.6010325308081411,8.25,0.5995269870474778,,,,,,,,,,
8.28,0.6027159611392279,8.28,0.5998023427686493,,,,,,,,,,
8.310000000000002,0.6043987671842208,8.310000000000002,0.6015551428807191,,,,,,,,,,
8.34,0.606080953904409,8.34,0.6050770555710789,,,,,,,,,,
8.37,0.6077625262157604,8.37,0.6036845791300343,,,,,,,,,,
8.4,0.6094434889894961,8.4,0.6054734322375608,,,,,,,,,,
8.43,0.6111238470526559,8.43,0.6074631533534822,,,,,,,,,,
8.46,0.612803605188655,8.46,0.6040963907779442,,,,,,,,,,
8.49,0.6144827681378304,8.49,0.6063114235529045,,,,,,,,,,
8.520000000000001,0.6161613405979818,8.520000000000001,0.6049317530589678,,,,,,,,,,
8.55,0.6178393272248984,8.55,0.6033982214331391,,,,,,,,,,
8.58,0.6195167326328836,8.58,0.6098741000978385,,,,,,,,,,
8.610000000000001,0.6211935613952666,8.610000000000001,0.6109208703279627,,,,,,,,,,
8.64,0.6228698180449075,8.64,0.6121971909067144,,,,,,,,,,
8.67,0.6245455070746955,8.67,0.6215832447884203,,,,,,,,,,
8.700000000000001,0.6262206329380378,8.700000000000001,0.6247139491432563,,,,,,,,,,
8.73,0.6278952000493412,8.73,0.6289410443054864,,,,,,,,,,
8.76,0.6295692127844869,8.76,0.6387414140352029,,,,,,,,,,
8.790000000000001,0.631242675481297,8.790000000000001,0.6463973891068333,,,,,,,,,,
8.82,0.6329155924399938,8.82,0.6494992733310263,,,,,,,,,,
8.850000000000001,0.6345879679236536,8.850000000000001,0.6476707540775991,,,,,,,,,,
8.88,0.6362598061586509,8.88,0.6460321732507521,,,,,,,,,,
8.91,0.637931111335098,8.91,0.6421926605631123,,,,,,,,,,
8.940000000000001,0.639601887607277,8.940000000000001,0.6420658289119295,,,,,,,,,,
8.97,0.641272139094065,8.97,0.6427224730017375,,,,,,,,,,
9,0.6429418698793533,9,0.6389220687528974,,,,,,,,,,
9.030000000000001,0.6446110840124605,9.030000000000001,0.6405207595600788,,,,,,,,,,
9.06,0.6462797855085377,9.06,0.6391950828119041,,,,,,,,,,
9.09,0.6479479783489706,9.09,0.636798425135827,,,,,,,,,,
9.120000000000001,0.6496156664817724,9.120000000000001,0.6395303136084785,,,,,,,,,,
9.15,0.6512828538219733,9.15,0.6389125811745557,,,,,,,,,,
9.18,0.6529495442520024,9.18,0.6404116417869038,,,,,,,,,,
9.21,0.6546157416220657,9.21,0.6452566411743966,,,,,,,,,,
9.24,0.6562814497505163,9.24,0.6474499141740878,,,,,,,,,,
9.270000000000001,0.6579466724242213,9.270000000000001,0.6518314610485454,,,,,,,,,,
9.3,0.6596114133989224,9.3,0.6571258589885458,,,,,,,,,,
9.33,0.6612756763995906,9.33,0.6607067502392572,,,,,,,,,,
9.360000000000001,0.6629394651207773,9.360000000000001,0.6673747128081836,,,,,,,,,,
9.39,0.6646027832269578,9.39,0.6735630515313697,,,,,,,,,,
9.42,0.6662656343528731,9.42,0.6750548244223766,,,,,,,,,,
9.450000000000001,0.6679280221038641,9.450000000000001,0.673506054776571,,,,,,,,,,
9.48,0.6695899500562021,9.48,0.672824746666669,,,,,,,,,,
9.51,0.671251421757414,9.51,0.6739506565115054,,,,,,,,,,
9.540000000000001,0.6729124407266038,9.540000000000001,0.6697074380922499,,,,,,,,,,
9.57,0.6745730104547687,9.57,0.6722944886621963,,,,,,,,,,
9.600000000000001,0.6762331344051105,9.600000000000001,0.6720795953253639,,,,,,,,,,
9.63,0.6778928160133437,9.63,0.6669850071182908,,,,,,,,,,
9.66,0.6795520586879978,9.66,0.6712715385359278,,,,,,,,,,
9.690000000000001,0.6812108658107172,9.690000000000001,0.669095911112672,,,,,,,,,,
9.72,0.6828692407365543,9.72,0.6664521122096992,,,,,,,,,,
9.75,0.6845271867942611,9.75,0.6719448936834687,,,,,,,,,,
9.780000000000001,0.6861847072865752,9.780000000000001,0.6730086477665501,,,,,,,,,,
9.81,0.6878418054905022,9.81,0.673650311487361,,,,,,,,,,
9.84,0.6894984846575941,9.84,0.6802581620520941,,,,,,,,,,
9.870000000000001,0.6911547480142245,9.870000000000001,0.6843980036462818,,,,,,,,,,
9.9,0.6928105987618585,9.9,0.6887373146494425,,,,,,,,,,
9.930000000000001,0.6944660400773207,9.930000000000001,0.696453914707511,,,,,,,,,,
9.96,0.6961210751130582,9.96,0.7041504443277398,,,,,,,,,,
9.99,0.6977757069974004,9.99,0.7097726563317545,,,,,,,,,,
10.020000000000001,0.699429938834816,10.020000000000001,0.7105007773912835,,,,,,,,,,
10.05,0.7010837737061648,10.05,0.7101311899785349,,,,,,,,,,
